Location number,Month,State,Gross revenue,Fixed cost,Variable cost,Rental cost,Number of products,Owned,Profit Margin (Adjusted)
26,4,GA,18293466.96,4862521.97,9578845.96,110580,4561,FALSE,0.20452760748856985
26,5,GA,18601247.2,4364990.14,9935725.64,110580,4561,FALSE,0.2252511014422731
26,6,GA,21004253.97,5312496.65,11513441.58,110580,4561,FALSE,0.19366247169787
26,7,GA,18530369.47,4619899.14,9954819.53,110580,4561,FALSE,0.20750103262781835
26,8,GA,20796094.17,4166995.34,10352919.83,110580,4561,FALSE,0.29647870170228224
26,9,GA,27096579.65,5212947.73,14107912.29,110580,4561,FALSE,0.2828821839881182
26,10,GA,20701829.18,4304459.24,11227026.52,110580,4561,FALSE,0.24441141775472808
26,11,GA,12517483.5,4744033.9,6797570.1,110580,4561,FALSE,0.06912727306570846
26,12,GA,18027816.71,4680273.68,9588566.5,110580,4561,FALSE,0.20237594982737103
27,1,IL,13962429.75,4221586.29,7222314.42,128690,4480,FALSE,0.17116211739579215
27,2,IL,18189826.2,3956575.33,9476433.38,128690,4480,FALSE,0.2544349483669063
27,3,IL,24324395.67,5186134.58,13544528.75,128690,4480,FALSE,0.2246733038773992
27,4,IL,18557268.31,4204423.89,10069757.07,128690,4480,FALSE,0.22386901350999533
27,5,IL,17131587,4312428.06,9051368.69,128690,4480,FALSE,0.21242049846286873
27,6,IL,23849098.04,5320576.34,12224051.16,128690,4480,FALSE,0.2589523733619571
27,7,IL,17029867.34,4137869.81,9013194.72,128690,4480,FALSE,0.22020798724554239
27,8,IL,19923821.9,3954849.32,10120454.22,128690,4480,FALSE,0.2870848970999885
27,9,IL,20709173.6,4793933.43,10548763.1,128690,4480,FALSE,0.2529211049734984
27,10,IL,19288486.79,4537358.85,10320386.62,128690,4480,FALSE,0.2230372639822826
27,11,IL,15962323.55,5475193.9,8346686.34,128690,4480,FALSE,0.1260313577593157
27,12,IL,24557568.5,5472284.46,13043300.2,128690,4480,FALSE,0.24079313226796048
28,1,GA,33163400.14,5830888.75,20154095.49,47390,4523,FALSE,0.21502698365958328
28,2,GA,31237944,6503755.2,18172621.89,47390,4523,FALSE,0.2085341119121028
28,3,GA,27623282.03,6176595.73,17389550.85,47390,4523,FALSE,0.1451581837974667
28,4,GA,21228670.28,4604444.04,13112933.48,47390,4523,FALSE,0.16317097181840073
28,5,GA,25977763.89,5664034.01,15021232.01,47390,4523,FALSE,0.20190759652023316
28,6,GA,27254286.42,6662136.05,15428830.55,47390,4523,FALSE,0.187711016944688
28,7,GA,15201937.52,5579931.4,9180039.04,47390,4523,FALSE,0.025955709887695952
28,8,GA,24139754.51,5291674.29,14441890.61,47390,4523,FALSE,0.1805652003707971
28,9,GA,22982942.89,7161324.4,13474537.95,47390,4523,FALSE,0.10006075161943723
28,10,GA,22602009.86,4659877.75,12823179.01,47390,4523,FALSE,0.22438549188386203
28,11,GA,20226886.53,5092030.77,11536566.63,47390,4523,FALSE,0.1755534211720325
28,12,GA,30211918.32,7053305.72,19168489.42,47390,4523,FALSE,0.13050257644149488
29,1,NJ,24646732.57,5345846.72,14132624.49,146200,4454,FALSE,0.20376174999005156
29,2,NJ,24460892.78,4898245.8,13316981.1,146200,4454,FALSE,0.24935581603084891
29,3,NJ,31375407.67,6080312.74,18704032.16,146200,4454,FALSE,0.20541128382412502
29,4,NJ,20783452.35,4587511.84,12532636.12,146200,4454,FALSE,0.16922618681299126
29,5,NJ,21228128.09,4376584.53,12909152.52,146200,4454,FALSE,0.17882834623502591
29,6,NJ,22472638.84,5601391.79,14283931.63,146200,4454,FALSE,0.10862611362110956
29,7,NJ,21402127.41,4622387.91,12703420.4,146200,4454,FALSE,0.18363217005070617
29,8,NJ,22220509.91,4648452.77,12842530.15,146200,4454,FALSE,0.20626560815048373
29,9,NJ,22843310.53,5281765.65,13623993.9,146200,4454,FALSE,0.16597204573395088
29,10,NJ,17505016.9,4079524.7,11247692.25,146200,4454,FALSE,0.11605815416265033
29,11,NJ,13737898.71,3681418.12,9122634.31,146200,4454,FALSE,0.05733382496310451
29,12,NJ,17463752.31,5343320.11,11931610.75,146200,4454,FALSE,0.002440566565731329
30,1,TX,28842469.34,6737860.2,15354575.56,164580,4569,FALSE,0.2283248879410961
30,2,TX,33730669.62,6935006.79,17571012.76,164580,4569,FALSE,0.26860036198712134
30,3,TX,45558422.85,7357068.33,24757977.99,164580,4569,FALSE,0.2914674323498888
30,4,TX,36306241.73,6118702.48,19271315.28,164580,4569,FALSE,0.2961376187036145
30,5,TX,35235779.1,6293186.88,19068729.79,164580,4569,FALSE,0.27555180211695685
30,6,TX,46254849.3,8083416.95,23680418.75,164580,4569,FALSE,0.3097282515630203
30,7,TX,40606926.53,7097127.63,21013961.17,164580,4569,FALSE,0.3036737518386127
30,8,TX,37637575.49,7140987.9,19204918.01,164580,4569,FALSE,0.29563778843715316
30,9,TX,48027858.14,7324831.23,24652530.12,164580,4569,FALSE,0.3307646313040433
30,10,TX,40282517.31,6793621.28,21160674.78,164580,4569,FALSE,0.30195831994294003
30,11,TX,43048789.67,6354012.16,22746347.53,164580,4569,FALSE,0.3201913476700076
30,12,TX,40752892.4,7506485.66,20666011.45,164580,4569,FALSE,0.30466095923046677
31,1,CA,28618061.18,5870499.69,14694815.52,97645.72537033609,4666,TRUE,0.27797481438711713
31,2,CA,32019912.3,5246023.09,16411287.5,97645.72537033609,4666,TRUE,0.3205803903663304
31,3,CA,31996880.14,5678402.67,16595922.33,97645.72537033609,4666,TRUE,0.30080774664644105
31,4,CA,26408052.06,4725134.19,12337149.85,97645.72537033609,4666,TRUE,0.3502008506200158
31,5,CA,27021801.61,4713109.7,13566940.31,97645.72537033609,4666,TRUE,0.31989376575952383
31,6,CA,33377238.24,5698273.94,16068451.57,97645.72537033609,4666,TRUE,0.3449316843366745
31,7,CA,25303487.93,4972081.74,12913626.88,97645.72537033609,4666,TRUE,0.28929346044625165
31,8,CA,29645828.85,4906922.47,14102674.77,97645.72537033609,4666,TRUE,0.3554829226719248
31,9,CA,36483022.31,6110630.86,21297283.21,97645.72537033609,4666,TRUE,0.24607233573872364
31,10,CA,28596318.21,4391193.91,16816361.86,97645.72537033609,4666,TRUE,0.25496697375818106
31,11,CA,22616126.22,4691149.11,13214500.26,97645.72537033609,4666,TRUE,0.20396203486653797
31,12,CA,39865103.24,6258016.86,21040169.05,97645.72537033609,4666,TRUE,0.31278663771572024
32,1,TX,24220233.09,6711675.08,13470252.47,190340,4275,FALSE,0.158874009416067
32,2,TX,27738611.54,7259758.29,16464306.29,190340,4275,FALSE,0.1378658392647147
32,3,TX,35542595.18,7230825.6,20978106.52,190340,4275,FALSE,0.20097922011107347
32,4,TX,21748817.97,5836321.88,12736750.32,190340,4275,FALSE,0.13726749537000238
32,5,TX,26101214.11,6246604.79,15506309.73,190340,4275,FALSE,0.1593013862296538
32,6,TX,33139808.9,8218862.61,19541928.62,190340,4275,FALSE,0.15656932982495256
32,7,TX,20238280.58,5640226.03,10734843.61,190340,4275,FALSE,0.18148137266313155
32,8,TX,23079974.7,6265764.91,13765294.41,190340,4275,FALSE,0.12385522155706692
32,9,TX,36220570.72,7305651.54,21448759.44,190340,4275,FALSE,0.20087534777530414
32,10,TX,29450405.3,5632611.61,16965400.87,190340,4275,FALSE,0.22621260224218376
32,11,TX,28231103.63,6949760.06,17112623.79,190340,4275,FALSE,0.140921865193125
32,12,TX,36230550.2,7350075.44,21998684.2,190340,4275,FALSE,0.18469083475304224
33,1,GA,48958214.02,10572767.79,27436876.6,287920,4552,FALSE,0.21774996991607992
33,2,GA,48934741.86,9519560.82,27914920.34,287920,4552,FALSE,0.2291284325577517
33,3,GA,55587805.61,12118545.64,31394663.87,287920,4552,FALSE,0.21203708206606428
33,4,GA,45724056.86,9170797.62,25106858.28,287920,4552,FALSE,0.24403960904356203
33,5,GA,46100355.29,8885199.04,25186321.08,287920,4552,FALSE,0.25468166343062476
33,6,GA,49897124.2,11570270.77,26869612.61,287920,4552,FALSE,0.22384698515350523
33,7,GA,47382673.75,9547847.77,24704707.46,287920,4552,FALSE,0.2710315291145849
33,8,GA,50567474.32,10399049.99,28416996.5,287920,4552,FALSE,0.22669725914046795
33,9,GA,61232569.03,11468540.47,33892008.77,287920,4552,FALSE,0.25450671165478617
33,10,GA,46204994.98,8872886.48,25306165.15,287920,4552,FALSE,0.2540423033284788
33,11,GA,46606529.16,9485849.43,26264337.76,287920,4552,FALSE,0.22675839974520848
33,12,GA,55560288.75,11561150.82,31654992.39,287920,4552,FALSE,0.21699357241011458
34,1,CA,19701502.9,5512112.03,9489229.33,195940,4623,FALSE,0.22862324579309112
34,2,CA,30636978.36,5189179.03,14380895.96,195940,4623,FALSE,0.354831447222395
34,3,CA,27364076.91,6285621.22,13270091.06,195940,4623,FALSE,0.27819044125029835
34,4,CA,33315713.02,4880078.34,15722310.65,195940,4623,FALSE,0.37572013009253613
34,5,CA,31653141.3,5566403.15,13445853.9,195940,4623,FALSE,0.3931661673655119
34,6,CA,35871155.49,6286684.78,15157197.09,195940,4623,FALSE,0.3967347420399476
34,7,CA,21486029.01,4677604.18,9957644.23,195940,4623,FALSE,0.30972873567762166
34,8,CA,34047305.17,4505989.56,15455881.88,195940,4623,FALSE,0.40794693326385223
34,9,CA,28076785.3,6416597.53,13814471.09,195940,4623,FALSE,0.2724591365522177
34,10,CA,27765987.98,4838991.43,13360827.59,195940,4623,FALSE,0.33747147649669196
34,11,CA,23930656.07,5555892.58,10691323.28,195940,4623,FALSE,0.31288319835854805
34,12,CA,34174374.75,7298423.11,16907736.8,195940,4623,FALSE,0.2859532884358038
35,1,TX,24887185.08,5089637.37,12233567.04,170840,4534,FALSE,0.297066166632936
35,2,TX,29167108.75,5165915.44,14283667.64,170840,4534,FALSE,0.3273099761730754
35,3,TX,28546286.45,5803684.66,13514269.91,170840,4534,FALSE,0.3172914240829388
35,4,TX,20696867.79,4192467.63,9633278.41,170840,4534,FALSE,0.3237340943559267
35,5,TX,23563108.55,4354698.98,11376403.8,170840,4534,FALSE,0.325133916594379
35,6,TX,23731352.61,5797263.41,11473707.45,170840,4534,FALSE,0.2650309004026046
35,7,TX,21931934.84,4395428.11,10751746.77,170840,4534,FALSE,0.30156573089654504
35,8,TX,21175463.39,4582562.3,10729462.82,170840,4534,FALSE,0.2688299266540868
35,9,TX,25117543.97,5262112.18,12672784.81,170840,4534,FALSE,0.27915973744784883
35,10,TX,22974245.69,4556335.34,11322836.72,170840,4534,FALSE,0.3013911195793432
35,11,TX,23183230.88,4426857.73,11741786.23,170840,4534,FALSE,0.2952024657574388
35,12,TX,25488013.82,5320955.72,12813911.44,170840,4534,FALSE,0.2817915397693394
36,1,TX,14333282.32,3882546.3,7197024.31,110060,4436,FALSE,0.21932531850108705
36,2,TX,14455482.13,3506118.28,7519939.97,110060,4436,FALSE,0.2296266461504734
36,3,TX,20809958.89,3878618.74,10243657.58,110060,4436,FALSE,0.3160805172546883
36,4,TX,19606727.83,3116973.75,9911222.47,110060,4436,FALSE,0.32991081765834857
36,5,TX,18478765.27,3234217.4,8794135.02,110060,4436,FALSE,0.3431156117499619
36,6,TX,21351967.47,4702262.53,10857924.56,110060,4436,FALSE,0.266098212634641
36,7,TX,12943760.1,3692495.15,6495183.11,110060,4436,FALSE,0.20442451185417126
36,8,TX,13652628.87,3841421.66,6743472.4,110060,4436,FALSE,0.21663775073378955
36,9,TX,17998088.16,4001578.91,9036360.94,110060,4436,FALSE,0.26947797270929696
36,10,TX,15793375.48,3151515.3,8010824.5,110060,4436,FALSE,0.28625772151907325
36,11,TX,10621529.93,3452783.6,5464243.64,110060,4436,FALSE,0.15011422088041892
36,12,TX,20462070.23,4784514.47,11165100.98,110060,4436,FALSE,0.21514904066478718
37,1,GA,38194415.58,6941817.88,20870129.81,216010,4498,FALSE,0.2661765531850036
37,2,GA,37222577.32,7485499.4,21040754.41,216010,4498,FALSE,0.2278271447217455
37,3,GA,37164943.02,8981880.72,20884576.03,216010,4498,FALSE,0.19056873748437145
37,4,GA,39145653.05,6530437.71,21847645,216010,4498,FALSE,0.26954615692635625
37,5,GA,24355491.29,7728245.82,13324212.82,216010,4498,FALSE,0.12674852719014887
37,6,GA,24097637.56,7609691.99,13959251.98,216010,4498,FALSE,0.09597138243289265
37,7,GA,23622549.99,6891856.13,12590296.26,216010,4498,FALSE,0.16612887269415405
37,8,GA,30657455.02,6546227.61,15812581.58,216010,4498,FALSE,0.2636434049965052
37,9,GA,33419054.32,8101761.03,17154520.77,216010,4498,FALSE,0.23779136428897008
37,10,GA,30390420.35,6349517.33,16355866.09,216010,4498,FALSE,0.24576912211087606
37,11,GA,23464330.87,6854061.55,12605436.01,216010,4498,FALSE,0.16147161114422184
37,12,GA,32254829.73,8283308.23,17472692.2,216010,4498,FALSE,0.19478693121595966
38,1,IL,18175481.54,5471925.04,11646676.47,50470,4336,FALSE,0.05537184958677025
38,2,IL,16510418.73,5953867.35,10702862.69,50470,4336,FALSE,-0.01191861413196264
38,3,IL,21798807.1,5641643.5,12743376.21,50470,4336,FALSE,0.15428905694568948
38,4,IL,19238617.71,5667583.57,11782826.93,50470,4336,FALSE,0.09032547120559219
38,5,IL,17624307.57,4442999.64,10506135.51,50470,4336,FALSE,0.14892513703447585
38,6,IL,27788029.53,6473917.72,15814538.8,50470,4336,FALSE,0.19609533681102292
38,7,IL,21997795.48,5259655.77,12851213.94,50470,4336,FALSE,0.17440182919638642
38,8,IL,19388103.85,4550265.18,12245155.72,50470,4336,FALSE,0.13112230931236737
38,9,IL,27201364.2,6151355.59,16673408.84,50470,4336,FALSE,0.1590409119995533
38,10,IL,21351631.66,5374473.13,12934052.63,50470,4336,FALSE,0.1401595881595496
38,11,IL,20864402.18,4573927.35,12226747.92,50470,4336,FALSE,0.19234948000796254
38,12,IL,22039900.35,5992548.01,14166093.25,50470,4336,FALSE,0.0830670311991679
39,1,NJ,56401796.85,12568721.34,33466085.75,283107.88991620485,4679,TRUE,0.17878653577122341
39,2,NJ,55376986.97,11357032.01,33073848.01,283107.88991620485,4679,TRUE,0.19255289324174285
39,3,NJ,72468236.29,13945079.9,40854656.04,283107.88991620485,4679,TRUE,0.23990362329934115
39,4,NJ,60331860.75,11726548.72,32656843.27,283107.88991620485,4679,TRUE,0.2596532027247941
39,5,NJ,61285181.42,10589022.89,34090230.68,283107.88991620485,4679,TRUE,0.2663420354134247
39,6,NJ,70729814.43,13610067.99,40580622.68,283107.88991620485,4679,TRUE,0.22983258193292844
39,7,NJ,65122572.14,11226255.22,34713795.19,283107.88991620485,4679,TRUE,0.2902129510402935
39,8,NJ,60251558.09,13156435.44,34338629.7,283107.88991620485,4679,TRUE,0.20702178425745998
39,9,NJ,75628461.21,14684018.63,40827863.61,283107.88991620485,4679,TRUE,0.26224877199354285
39,10,NJ,59088731.54,11939427.19,32014904.05,283107.88991620485,4679,TRUE,0.2513388259152296
39,11,NJ,59046722.38,13376392.37,32432238.49,283107.88991620485,4679,TRUE,0.21940224804877312
39,12,NJ,73356542.92,14369585.72,39304481.09,283107.88991620485,4679,TRUE,0.2644531414360686
40,1,TX,28974803.65,5661144.5,14361335.3,126280,4605,FALSE,0.30461099776943606
40,2,TX,31034995.79,5634296.11,14873660.74,126280,4605,FALSE,0.33513002580626416
40,3,TX,36193901.24,6578848.91,17093789.69,126280,4605,FALSE,0.3424605310659791
40,4,TX,29983973.96,4869639.34,14703234.48,126280,4605,FALSE,0.3430105747063556
40,5,TX,28851857.67,4582731.73,14008905.45,126280,4605,FALSE,0.35124048530633145
40,6,TX,31289011.21,5692160.95,14806776.97,126280,4605,FALSE,0.3408159247484255
40,7,TX,23605054.97,4957721.54,11136300.82,126280,4605,FALSE,0.31284623651100946
40,8,TX,26578525.93,5350389.71,11904257.58,126280,4605,FALSE,0.34605375272593225
40,9,TX,30269649.63,6281507.84,15327149.55,126280,4605,FALSE,0.2819560961003432
40,10,TX,28108070.49,5337113.87,13900480.22,126280,4605,FALSE,0.3110920190381235
40,11,TX,27833079.02,5660929.7,13656518.68,126280,4605,FALSE,0.30141654949391944
40,12,TX,34371516.29,7169368.9,16908310.71,126280,4605,FALSE,0.29581344605847765
41,1,NJ,18880947.99,6409615.97,10291737.32,190630,4308,FALSE,0.1053424171844244
41,2,NJ,17600268,7510934.1,9379695.84,190630,4308,FALSE,0.02948864528653771
41,3,NJ,28881653.88,6566869.84,15458636.46,190630,4308,FALSE,0.2307872536557106
41,4,NJ,16482942.86,5860706.07,9126645.86,190630,4308,FALSE,0.07917038486900389
41,5,NJ,20770648.83,6255170.23,11397932.62,190630,4308,FALSE,0.14091596290302302
41,6,NJ,20790783.08,8275685.51,11989697.04,190630,4308,FALSE,0.016101872099374498
41,7,NJ,22920806.62,6777207.67,12265993.99,190630,4308,FALSE,0.16085712083024417
41,8,NJ,17916624.39,6243401.45,10720719.21,190630,4308,FALSE,0.0425232852693632
41,9,NJ,22484392.15,7441416.75,12380670.36,190630,4308,FALSE,0.10992847943189779
41,10,NJ,16560520.44,5093947.76,9984601.67,190630,4308,FALSE,0.07797707896189764
41,11,NJ,24177371.35,5827269.39,12393798.65,190630,4308,FALSE,0.23847395262843576
41,12,NJ,16233331.24,7129656.4,9161681.19,190630,4308,FALSE,-0.015316409572629384
42,1,CA,24604932,5560477.82,12398245.78,127700,4477,FALSE,0.26492690164719823
42,2,CA,23211063.16,4999414.34,12267511.14,127700,4477,FALSE,0.2505890247209167
42,3,CA,27499529.59,6187071.45,13599808.45,127700,4477,FALSE,0.27582107050871923
42,4,CA,22329485.71,4697899.5,10557128.37,127700,4477,FALSE,0.31110245574930445
42,5,CA,21519412.27,4290613.14,10805431.42,127700,4477,FALSE,0.29255760478071824
42,6,CA,27118751.72,5435257.57,13909123.14,127700,4477,FALSE,0.2819698741649897
42,7,CA,21197610.87,5203132.01,11326421.57,127700,4477,FALSE,0.2141919350178165
42,8,CA,20610747.01,5205693.71,10435583.18,127700,4477,FALSE,0.23491482951349857
42,9,CA,27716834.01,6709422.78,13955611.19,127700,4477,FALSE,0.24981569098050102
42,10,CA,23526383.56,6232478.32,12425749.32,127700,4477,FALSE,0.20149530878429656
42,11,CA,19479733.06,5115015.74,10005501.39,127700,4477,FALSE,0.21722658708753365
42,12,CA,27953279.8,6213142.54,14863861.71,127700,4477,FALSE,0.24142338925108892
43,1,CA,64938949.32,11773972.59,34968321.05,335830,4589,FALSE,0.2750402626933048
43,2,CA,73025379.63,11311135.26,38037381.14,335830,4589,FALSE,0.31962905702459543
43,3,CA,103390635.7,14264563.62,54001577.11,335830,4589,FALSE,0.3364779095753253
43,4,CA,68350158.83,11434450.89,34622821.54,335830,4589,FALSE,0.32124367778883184
43,5,CA,74883571.19,11308358.6,39383850.66,335830,4589,FALSE,0.31856829944010046
43,6,CA,81381870.65,14335123.42,41894888.52,335830,4589,FALSE,0.3049331320574652
43,7,CA,64069196.36,11322589.7,32310753.12,335830,4589,FALSE,0.3137236719352538
43,8,CA,70178089.58,11881552.56,37087179.03,335830,4589,FALSE,0.2974365377416704
43,9,CA,80863472.99,14128919.87,42450267.26,335830,4589,FALSE,0.2961591306245478
43,10,CA,65062745.76,11284129.72,33663798.55,335830,4589,FALSE,0.30399865943192256
43,11,CA,66255467.32,11544767.1,34536005.1,335830,4589,FALSE,0.29942985722495086
43,12,CA,76215511.08,12900295.67,39481554.13,335830,4589,FALSE,0.30830773089398267
44,1,CA,20358468.5,4555424.42,11304128.73,159200,4300,FALSE,0.21316511848619651
44,2,CA,23084971.35,5497442.57,13495087.43,159200,4300,FALSE,0.17038103666522425
44,3,CA,30654274.25,4842084.78,18144006.73,159200,4300,FALSE,0.2449571201314609
44,4,CA,17782179.37,4492833.46,9752523.95,159200,4300,FALSE,0.1899442070468779
44,5,CA,19622724.06,4835325.2,11047775.72,159200,4300,FALSE,0.18246310395295845
44,6,CA,16789106.32,5986507.97,10135921.59,159200,4300,FALSE,0.030226549902508545
44,7,CA,15050581.84,6285430.55,8709766.44,159200,4300,FALSE,-0.0068977499410747285
44,8,CA,15568814.83,4057684.02,8359149.18,159200,4300,FALSE,0.19222925204512828
44,9,CA,26260044.36,5610604.9,15315522.17,159200,4300,FALSE,0.19705668501772483
44,10,CA,20888463.51,4229928.64,11872520.82,159200,4300,FALSE,0.22150092790620962
44,11,CA,14185530.06,4895690.57,7949885.48,159200,4300,FALSE,0.08323650966906483
44,12,CA,28182099.53,6210022.95,15255739.22,159200,4300,FALSE,0.2326702931774083
45,1,GA,9237895.384,2090042.45,5031686.79,37350,4498,FALSE,0.22503135807323615
45,2,GA,10379532.34,2463988.72,5570120.96,37350,4498,FALSE,0.22236769291669256
45,3,GA,14537719.81,3129158.5,8061032.95,37350,4498,FALSE,0.22769584248852023
45,4,GA,12388883.59,3220053.11,6552608.34,37350,4498,FALSE,0.20816017208214002
45,5,GA,5656983.339,2905870.43,2969775.1,37350,4498,FALSE,-0.04525595633895866
45,6,GA,14684648.13,3414940.33,7621547.28,37350,4498,FALSE,0.24589016284450801
45,7,GA,6360154.012,2361923.42,3712598.69,37350,4498,FALSE,0.039037089594301515
45,8,GA,6416136.677,2322386.66,3830065.54,37350,4498,FALSE,0.035275819140721205
45,9,GA,13666783.55,2994773.28,7450423.05,37350,4498,FALSE,0.23299097467596913
45,10,GA,11600527.69,2657919.19,6176004.35,37350,4498,FALSE,0.23526982762626383
45,11,GA,11547276.03,3035925.33,6317355.58,37350,4498,FALSE,0.18676656853070822
45,12,GA,10231116.53,3862174.34,6384776.83,37350,4498,FALSE,-0.005198322181557695
46,1,IL,24380997.4,5616160.16,13445541.51,94648.0370813047,4561,TRUE,0.21429179484341743
46,2,IL,24038606.88,5083574.61,13461220.39,94648.0370813047,4561,TRUE,0.22460385786377543
46,3,IL,32756326.66,6718712.65,17420300.14,94648.0370813047,4561,TRUE,0.2601838088068051
46,4,IL,24922629.97,5018891.12,13418194.96,94648.0370813047,4561,TRUE,0.2564294322313325
46,5,IL,22913633.9,5355717,12268378.15,94648.0370813047,4561,TRUE,0.22671614356720143
46,6,IL,22122973.6,6463654.32,11978720.39,94648.0370813047,4561,TRUE,0.16209172047824055
